company_name,board_approval_date,address,board_amount,actual_benefit
"Boise Packaging & Newsprint, LLC",2016-10-28T00:00:00Z,"4200 Hwy 190 West, DeRidder, LA",3985469,653616.92
"Lake Charles LNG Company, LLC",2012-06-26T00:00:00Z,"8100 Big Lake Road, Lake Charles, LA",447280,75903.42
CB&I Walker La L.L.C.,2012-06-26T00:00:00Z,"30103 Sunland Drive, Walker, LA",917190,146400.96
CB&I Walker La L.L.C.,2017-06-28T00:00:00Z,"30103 Sunland Drive, Walker, LA",917190,146400.96
"Service Machine & Supply, Inc",2012-06-26T00:00:00Z,"1828 Denais Road, Duson, LA",1013778,129256.7
"Service Machine & Supply, Inc",2017-04-26T00:00:00Z,"1828 Denais Road, Duson, LA",1013778,129256.7
"Alma Plantation, LLC",2012-06-26T00:00:00Z,"4612 Alma Road, Lakeland, LA",4358964,349153.02
"Placid Refining Company, LLC",2012-06-26T00:00:00Z,"1940 LA Highway 1 North, Port Allen, LA",1686669,227704.37
"Lafayette Marble & Tile, Inc.",2012-06-26T00:00:00Z,"3000 N.E. Evangeline Thwy., Lafayette, LA",242266,30888.92
"Weatherford U.S., LP",2015-04-28T00:00:00Z,"200 St. Nazaire St, Broussard, LA",8869443,1103358.71
"Calumet Lubricants Co., L.P.",2012-06-26T00:00:00Z,"1756 Old Hwy 7, Cotton Valley, LA",1827790,284952.46
"Calumet Lubricants Co., L.P.",2017-04-26T00:00:00Z,"1756 Old Hwy 7, Cotton Valley, LA",1827790,284952.46
"Calumet Lubricants Co., LP",2012-06-26T00:00:00Z,"10234 Hwy 157, Princeton, LA",449231,67609.27
"Calumet Lubricants Co., LP",2017-04-26T00:00:00Z,"10234 Hwy 157, Princeton, LA",449231,67609.27
"Bradken, Inc.",2012-06-26T00:00:00Z,"13040 Foulks Lane, Amite, LA",2606248,319526
"Calumet Shreveport Lubricants & Waxes, LLC",2012-06-26T00:00:00Z,"3333 Midway Street, Shreveport, LA",4688545,996784.45
"Calumet Shreveport Lubricants & Waxes, LLC",2017-04-26T00:00:00Z,"3333 Midway Street, Shreveport, LA",4688545,996784.45
"Calumet Shreveport Lubricants & Waxes, LLC",2012-06-26T00:00:00Z,"3333 Midway Street, Shreveport, LA",4819978,1024727.11
"Calumet Shreveport Lubricants & Waxes, LLC",2017-04-26T00:00:00Z,"3333 Midway Street, Shreveport, LA",4819978,1024727.11
"Calumet Shreveport Lubricants & Waxes, LLC",2012-06-26T00:00:00Z,"3333 Midway Street, Shreveport, LA",4207297,894471.34
"Calumet Shreveport Lubricants & Waxes, LLC",2017-04-26T00:00:00Z,"3333 Midway Street, Shreveport, LA",4207297,894471.34
"Calumet Shreveport Lubricants & Waxes, LLC",2012-06-26T00:00:00Z,"3333 Midway Street, Shreveport, LA",4791102,1018588.29
"Calumet Shreveport Lubricants & Waxes, LLC",2017-04-26T00:00:00Z,"3333 Midway Street, Shreveport, LA",4791102,1018588.29
"Weatherford U.S., LP",2012-06-26T00:00:00Z,"200 Apollo Rd, Scott, LA",56183,7163.33
"Calumet Shreveport Lubricants & Waxes, LLC",2012-06-26T00:00:00Z,"3333 Midway Street, Shreveport, LA",2258605,480179.42
"Calumet Shreveport Lubricants & Waxes, LLC",2017-04-26T00:00:00Z,"3333 Midway Street, Shreveport, LA",2258605,480179.42
"Steel Forgings, Inc.",2012-06-26T00:00:00Z,"1810 Barton Drvie, Shreveport, LA",135132,28729.06
"Steel Forgings, Inc.",2017-06-28T00:00:00Z,"1810 Barton Drvie, Shreveport, LA",135132,28729.06
"Dresser, Inc.",2012-10-23T00:00:00Z,"8011 Shreveport Highway, Alexandria, LA",416662,69207.56
Arrow Aviation Co LLC,2012-06-26T00:00:00Z,"1318 Smede Hwy, Broussard, LA",215783,33014.8
Excel Paralubes,2012-06-26T00:00:00Z,"2800 Old Spanish Trail, Westlake, LA",366450,62186.57
Excel Paralubes,2017-04-26T00:00:00Z,"2800 Old Spanish Trail, Westlake, LA",366450,62186.57
Cornerstone Chemical Company,2012-06-26T00:00:00Z,"10800 River Road, Westwego, LA",4937242,711799.66
Cornerstone Chemical Company,2016-12-20T00:00:00Z,"10800 River Road, Westwego, LA",4937242,711799.66
Cornerstone Chemical Company,2012-06-26T00:00:00Z,"10800 River Road, Westwego, LA",4426571,642295.45
Cornerstone Chemical Company,2016-12-20T00:00:00Z,"10800 River Road, Westwego, LA",4426571,642295.45
Cornerstone Chemical Company,2012-06-26T00:00:00Z,"10800 River Road, Westwego, LA",3379042,490298.99
Cornerstone Chemical Company,2016-12-20T00:00:00Z,"10800 River Road, Westwego, LA",3379042,490298.99
"Bailsco Blades & Castings, Inc.",2012-06-26T00:00:00Z,"9500 Paxton Road, Shreveport, LA",267100,56785.46
Deltech Corporation,2012-06-26T00:00:00Z,"11911 Scenic Hwy, Baton Rouge, LA",688071,113118.87
Deltech Corporation,2016-10-28T00:00:00Z,"11911 Scenic Hwy, Baton Rouge, LA",688071,113118.87
Phillips 66 Company,2012-06-26T00:00:00Z,"2200 Old Spanish Trail Road, Westlake, LA",2023786,343436.48
Phillips 66 Company,2017-04-26T00:00:00Z,"2200 Old Spanish Trail Road, Westlake, LA",2023786,343436.48
Phillips 66 Company,2012-06-26T00:00:00Z,"2200 Old Spanish Trail Road, Westlake, LA",2112288,358455.27
Phillips 66 Company,2017-04-26T00:00:00Z,"2200 Old Spanish Trail Road, Westlake, LA",2112288,358455.27
Phillips 66 Company,2012-06-26T00:00:00Z,"2200 Old Spanish Trail Road, Westlake, LA",661913,112326.64
Phillips 66 Company,2017-04-26T00:00:00Z,"2200 Old Spanish Trail Road, Westlake, LA",661913,112326.64
Phillips 66 Company,2012-06-26T00:00:00Z,"2200 Old Spanish Trail Road, Westlake, LA",1644750,279114.08
Phillips 66 Company,2017-04-26T00:00:00Z,"2200 Old Spanish Trail Road, Westlake, LA",1644750,279114.08
"CF Industries, Inc.",2012-06-26T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",2271428,360929.91
"CF Industries, Inc.",2017-06-28T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",2271428,360929.91
"CF Industries, Inc.",2012-06-26T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",2602392,413520.09
"CF Industries, Inc.",2017-06-28T00:00:00Z,"39018 Hwy. 3089, Donaldsonville, LA",2602392,413520.09
"CF Industries, Inc.",2012-06-26T00:00:00Z,"390180 Hwy. 3089, Donaldsonville, LA",4283506,680649.1
"CF Industries, Inc.",2017-06-28T00:00:00Z,"390180 Hwy. 3089, Donaldsonville, LA",4283506,680649.1
"Kennedy Rice Dryers, LLC",2012-12-11T00:00:00Z,"610 North 14th St, Mer Rouge, LA",3660947,434920.5
"Kennedy Rice Dryers, LLC",2016-10-28T00:00:00Z,"610 North 14th St, Mer Rouge, LA",3660947,434920.5
"Quik Print of New Orleans, Inc. dba Documart",2012-09-24T00:00:00Z,"5624 Citrus Blvd, Harahan, LA",263552,38241.4
"Quik Print of New Orleans, Inc. dba Documart",2017-02-21T00:00:00Z,"5624 Citrus Blvd, Harahan, LA",263552,38241.4
GE Capital Commercial,2012-10-23T00:00:00Z,"377 Highway 522, Mansfield, LA",2177832,360431.2
GE Capital Commercial,2017-04-26T00:00:00Z,"377 Highway 522, Mansfield, LA",2177832,360431.2
GE Capital Commercial,2012-10-23T00:00:00Z,"377 Highway 522, Mansfield, LA",4253116,703890.7
GE Capital Commercial,2017-04-26T00:00:00Z,"377 Highway 522, Mansfield, LA",4253116,703890.7
"Builders Supply Company, Inc.",2012-10-23T00:00:00Z,"1400 Marshall St., Shreveport, LA",384144,75781.48
"Builders Supply Company, Inc.",2017-04-26T00:00:00Z,"1400 Marshall St., Shreveport, LA",384144,75781.48
"Builders Supply Company, Inc.",2012-10-23T00:00:00Z,"13146 HWY 171 South, Mansfield, LA",441121,73005.53
"Builders Supply Company, Inc.",2017-04-26T00:00:00Z,"13146 HWY 171 South, Mansfield, LA",441121,73005.53
"Builders Supply Company, Inc.",2012-10-23T00:00:00Z,"4461 Viking Drive, Bossier City, LA",73314,11033.76
"Builders Supply Company, Inc.",2017-04-26T00:00:00Z,"4461 Viking Drive, Bossier City, LA",73314,11033.76
"Builders Supply Company, Inc.",2012-10-23T00:00:00Z,"131 Marcus Wren Drive, Sibley, LA",4811,750.03
"Builders Supply Company, Inc.",2017-04-26T00:00:00Z,"131 Marcus Wren Drive, Sibley, LA",4811,750.03
"William C. New Development Company, LLC",2012-09-24T00:00:00Z,"6020 Railroad Avenue, Morgan City, LA",408052,60554.92
"William C. New Development Company, LLC",2017-06-28T00:00:00Z,"6020 Railroad Avenue, Morgan City, LA",408052,60554.92
"Syngenta Crop Protection, LLC",2012-09-24T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",3228623,495916.49
"Syngenta Crop Protection, LLC",2016-12-20T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",3228623,495916.49
"Syngenta Crop Protection, LLC",2012-09-24T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",3240439,497731.43
"Syngenta Crop Protection, LLC",2016-12-20T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",3240439,497731.43
"Syngenta Crop Protection, LLC",2012-09-24T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",3585670,550758.91
"Syngenta Crop Protection, LLC",2016-12-20T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",3585670,550758.91
"Syngenta Crop Protection, LLC",2012-09-24T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",2639476,405423.51
"Syngenta Crop Protection, LLC",2016-12-20T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",2639476,405423.51
"Syngenta Crop Protection, LLC",2012-09-24T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",3224104,495222.37
"Syngenta Crop Protection, LLC",2016-12-20T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",3224104,495222.37
ASAP Industries LLC,2012-09-24T00:00:00Z,"908 Blimp Road, Houma, LA",4398832,635631.22
ASAP Industries LLC,2012-09-24T00:00:00Z,"352 Equity Road, Houma, LA",6e5,67737.84
ASAP Industries LLC,2012-09-24T00:00:00Z,"352 Equity Road, Houma, LA",641781,92737.35
ASAP Industries LLC,2012-09-24T00:00:00Z,"908 Blimp Road, Houma, LA",2337589,337781.61
Evonik Corporation,2012-09-24T00:00:00Z,"3606 Hwy 44, Garyville, LA",1367013,241551.2
Evonik Corporation,2016-10-28T00:00:00Z,"3606 Hwy 44, Garyville, LA",1367013,241551.2
Equistar Chemicals LP,2012-09-24T00:00:00Z,"4101 Highway 108, Westlake, LA",495420,84072.77
Equistar Chemicals LP,2017-02-21T00:00:00Z,"4101 Highway 108, Westlake, LA",495420,84072.77
"Wechem, Inc.",2012-09-24T00:00:00Z,"5734 Sustina Dr., River Ridge, LA",47842,6941.87
"Sterling Sugars, LLC",2012-10-23T00:00:00Z,"611 Irish Bend Road, Franklin, LA",1794248,266266.4
"Sterling Sugars, LLC",2016-12-20T00:00:00Z,"611 Irish Bend Road, Franklin, LA",1794248,266266.4
BP Lubricants USA Inc,2012-12-11T00:00:00Z,"1981 S Westport Drive, Port Allen, LA",4269533,576386.96
BP Lubricants USA Inc,2017-08-23T00:00:00Z,"1981 S Westport Drive, Port Allen, LA",4269533,576386.96
BP Lubricants USA Inc,2012-12-11T00:00:00Z,"1981 S Westport Drive, Port Allen, LA",4485293,605514.56
BP Lubricants USA Inc,2017-08-23T00:00:00Z,"1981 S Westport Drive, Port Allen, LA",4485293,605514.56
ExPert Riser Solutions LLC,2012-09-24T00:00:00Z,"274 N J Theriot Road, Golden Meadow, LA",192224,36060.26
ExPert Riser Solutions LLC,2017-04-26T00:00:00Z,"274 N J Theriot Road, Golden Meadow, LA",192224,36060.26
"UTLX Manufacturing, LLC",2012-09-24T00:00:00Z,"6325 Hwy 1 North, Alexandria, LA",4569308,758962.06
"UTLX Manufacturing, LLC",2017-02-21T00:00:00Z,"6325 Hwy 1 North, Alexandria, LA",4569308,758962.06
"Southern Recycling, LLC",2012-09-24T00:00:00Z,"1345 76th Avenue, Baton Rouge, LA",74626,12268.51
"Southern Recycling, LLC",2017-04-26T00:00:00Z,"1345 76th Avenue, Baton Rouge, LA",74626,12268.51
Southern Recycling LLC,2012-09-24T00:00:00Z,"901 North Avenue, Lake Charles, LA",319967,54298.4
Southern Recycling LLC,2017-04-26T00:00:00Z,"901 North Avenue, Lake Charles, LA",319967,54298.4
"Southern Recycling, LLC",2012-09-24T00:00:00Z,"222 South Railroad St., Morgan City, LA",556648,82606.56
"Southern Recycling, LLC",2012-09-24T00:00:00Z,"838 Hwy. 182, Houma, LA",258312,37365.1
"Southern Recycling, LLC",2017-04-26T00:00:00Z,"838 Hwy. 182, Houma, LA",258312,37365.1
"Southern Recycling, LLC",2012-09-24T00:00:00Z,"1367 Mahaffey Rd., Port Allen, LA",588065,79388.78
"Southern Recycling, LLC",2017-04-26T00:00:00Z,"1367 Mahaffey Rd., Port Allen, LA",588065,79388.78
"Syngenta Crop Protection, LLC",2012-09-24T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",3049513,468405.2
"Syngenta Crop Protection, LLC",2016-12-20T00:00:00Z,"3905 Highway 75, St. Gabriel, LA",3049513,468405.2
BASF Corporation,2012-09-24T00:00:00Z,"109 Hwy 131, Vidalia, LA",1341176,198628.17
BASF Corporation,2017-02-21T00:00:00Z,"109 Hwy 131, Vidalia, LA",1341176,198628.17
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4972105,822883.21
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4972105,822883.21
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4998169,827196.8
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4998169,827196.8
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",3397440,562276.32
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",3397440,562276.32
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4991649,826117.91
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4991649,826117.91
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4999974,827495.86
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4999974,827495.86
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4999924,827487.26
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4999924,827487.26
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4999802,827467.07
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4999802,827467.07
"Rubicon, LLC",2012-09-24T00:00:00Z,"9156 Highway 75, Geismar, LA",4720376,750067.75
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4999477,827413.44
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4999477,827413.44
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4997760,827129.28
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4997760,827129.28
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4997030,827008.47
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4997030,827008.47
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4999995,827499.17
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4999995,827499.17
International Paper Company,2012-06-26T00:00:00Z,"Hwy 509, Mansfield, LA",4999883,827480.47
International Paper Company,2016-12-20T00:00:00Z,"Hwy 509, Mansfield, LA",4999883,827480.47
"Huntsman International, LLC",2012-09-24T00:00:00Z,"9156 Highway 75, Geismar, LA",4539469,721321.62
"M. A. Patout & Son, LTD",2012-09-24T00:00:00Z,"3512 J. Patout Burns Rd, Jeanerette, LA",1341498,140320.69
"Huntsman International, LLC",2012-09-24T00:00:00Z,"9156 Highway 75, Geismar, LA",4932462,783768.21
"Waskey Bridges, Inc.",2012-06-26T00:00:00Z,"2651 N. Flannery Rd., Baton Rouge, LA",1553889,255459.35
"Waskey Bridges, Inc.",2017-02-21T00:00:00Z,"2651 N. Flannery Rd., Baton Rouge, LA",1553889,255459.35
"Huntsman International, LLC",2012-09-24T00:00:00Z,"9156 Highway 75, Geismar, LA",3893694,618707.98
"Noble Plastics, Inc.",2012-09-24T00:00:00Z,"318 Burleigh Lane, Grand Coteau, LA",215909,18309.08
"Noble Plastics, Inc.",2016-12-20T00:00:00Z,"318 Burleigh Lane, Grand Coteau, LA",215909,18309.08
"Hood Container of Louisiana, LLC",2012-09-24T00:00:00Z,"2105 La Highway 964 South, St Francisville, LA",2089655,253893.08
"Hood Container of Louisiana, LLC",2016-12-20T00:00:00Z,"2105 La Highway 964 South, St Francisville, LA",2089655,253893.08
"Huntsman International, LLC",2012-09-24T00:00:00Z,"9156 Highway 75, Geismar, LA",4013026,637669.83
"Hood Container of Louisiana, LLC",2012-10-23T00:00:00Z,"2105 La Highway 964 South, St Francisville, LA",4558140,553814.01
"Hood Container of Louisiana, LLC",2016-12-20T00:00:00Z,"2105 La Highway 964 South, St Francisville, LA",4558140,553814.01
"ALFASIGMA USA, Inc.",2012-09-24T00:00:00Z,"2008 Claiborne Ave., Shreveport, LA",2150764,457252.43
"ALFASIGMA USA, Inc.",2016-12-20T00:00:00Z,"2008 Claiborne Ave., Shreveport, LA",2150764,457252.43
"UOP, LLC",2012-09-24T00:00:00Z,"1200 Airline Highway, Baton Rouge, LA",1311908,215677.51
"UOP, LLC",2017-02-21T00:00:00Z,"1200 Airline Highway, Baton Rouge, LA",1311908,215677.51
"UOP, LLC",2012-10-23T00:00:00Z,"8725 Old Mooringsport Road, Shreveport, LA",3659597,778030.32
"UOP, LLC",2017-02-21T00:00:00Z,"8725 Old Mooringsport Road, Shreveport, LA",3659597,778030.32
Monsanto Company,2012-09-24T00:00:00Z,"12501 River Road, Luling, LA",1967729,337071.98
"UOP, LLC",2012-10-23T00:00:00Z,"8725 Old Mooringsport Road, Shreveport, LA",4154204,883183.77
"UOP, LLC",2017-02-21T00:00:00Z,"8725 Old Mooringsport Road, Shreveport, LA",4154204,883183.77
"UOP, LLC",2012-10-23T00:00:00Z,"8725 Old Mooringsport Road, Shreveport, LA",2590221,550681.2
"UOP, LLC",2017-02-21T00:00:00Z,"8725 Old Mooringsport Road, Shreveport, LA",2590221,550681.2
Honeywell International,2012-10-23T00:00:00Z,"12875 Scenic Hwy, Baton Rouge, LA",268203,44092.41
Honeywell International,2017-02-21T00:00:00Z,"12875 Scenic Hwy, Baton Rouge, LA",268203,44092.41
Honeywell International,2012-10-23T00:00:00Z,"2966 Lupine, Baton Rouge, LA",4664644,766867.47
Honeywell International,2017-02-21T00:00:00Z,"2966 Lupine, Baton Rouge, LA",4664644,766867.47
Honeywell International,2012-10-23T00:00:00Z,"2966 Lupine, Baton Rouge, LA",2656199,436679.12
Honeywell International,2017-02-21T00:00:00Z,"2966 Lupine, Baton Rouge, LA",2656199,436679.12
Honeywell International,2012-10-23T00:00:00Z,"5525 Hwy 3115, Geismar, LA",4461683,708961.43
Honeywell International,2017-02-21T00:00:00Z,"5525 Hwy 3115, Geismar, LA",4461683,708961.43
Honeywell International,2012-10-23T00:00:00Z,"5525 Hwy 3115, Geismar, LA",4794665,761872.27
Honeywell International,2017-02-21T00:00:00Z,"5525 Hwy 3115, Geismar, LA",4794665,761872.27
"Arch Chemicals, Inc",2012-09-24T00:00:00Z,"960 I-10 at Westlake Exit, Lake Charles, LA",848525,143994.69
"Arch Chemicals, Inc",2016-12-20T00:00:00Z,"960 I-10 at Westlake Exit, Lake Charles, LA",848525,143994.69
"Conrad Aluminum, LLC",2012-10-23T00:00:00Z,"9752 Highway 182 East, Amelia, LA",636340,94432.86
"Conrad Aluminum, LLC",2016-12-20T00:00:00Z,"9752 Highway 182 East, Amelia, LA",636340,94432.86
Conrad Shipyard LLC,2012-10-23T00:00:00Z,"290 Duhon Bypass Road, Amelia, LA",620386,92065.28
Conrad Shipyard LLC,2016-12-20T00:00:00Z,"290 Duhon Bypass Road, Amelia, LA",620386,92065.28
"Conrad Shipyard, LLC",2012-10-23T00:00:00Z,"1501 Front Street, Morgan City, LA",773307,114758.76
"Conrad Shipyard, LLC",2016-12-20T00:00:00Z,"1501 Front Street, Morgan City, LA",773307,114758.76
"Gesipa Fasteners USA, Inc.",2012-10-23T00:00:00Z,"1830 N Pine St, Vivian, LA",144623,30746.85
"Franke Consumer Products, Inc.",2012-10-23T00:00:00Z,"600 Franke Drive, Ruston, LA",272665,36155.38
Honeywell International,2012-10-23T00:00:00Z,"5525 Hwy 3115, Geismar, LA",2527137,401562.23
Honeywell International,2017-02-21T00:00:00Z,"5525 Hwy 3115, Geismar, LA",2527137,401562.23
Honeywell International,2012-10-23T00:00:00Z,"5525 Hwy 3115, Geismar, LA",4383150,696482.54
Honeywell International,2017-02-21T00:00:00Z,"5525 Hwy 3115, Geismar, LA",4383150,696482.54
Honeywell International,2012-10-23T00:00:00Z,"5525 Hwy 3115, Geismar, LA",4988941,792742.72
Honeywell International,2017-02-21T00:00:00Z,"5525 Hwy 3115, Geismar, LA",4988941,792742.72
BASF Corporation,2012-10-23T00:00:00Z,"109 Hwy 131, Vidalia, LA",479174,70965.67
BASF Corporation,2017-02-21T00:00:00Z,"109 Hwy 131, Vidalia, LA",479174,70965.67
"Turner Industries Group, LLC",2012-10-23T00:00:00Z,"4555 N River Road, Port Allen, LA",21113,2850.26
"Turner Industries Group, LLC",2016-12-20T00:00:00Z,"4555 N River Road, Port Allen, LA",21113,2850.26
"Turner Industries Group, LLC",2012-10-23T00:00:00Z,"1700 South Westport Drive, Port Allen, LA",539320,72808.2
"Turner Industries Group, LLC",2016-12-20T00:00:00Z,"1700 South Westport Drive, Port Allen, LA",539320,72808.2
"Turner Industries Group, LLC",2012-10-23T00:00:00Z,"1144 Lobdell Hwy South, Port Allen, LA",247893,33465.56
"Turner Industries Group, LLC",2016-12-20T00:00:00Z,"1144 Lobdell Hwy South, Port Allen, LA",247893,33465.56
Flowers Baking Company of Baton Rouge,2012-12-11T00:00:00Z,"1504 Florida Blvd, Baton Rouge, LA",980632,161215.9
Flowers Baking Company of Lafayette,2012-12-11T00:00:00Z,"720 Simcoe Street, Lafayette, LA",805148,102656.37
Schuyler Maritime LLC,2012-10-23T00:00:00Z,"1186 Petroleum Road, Broussard, LA",35952,5500.66
"Thoma-Sea Marine Constructors, LLC",2012-10-23T00:00:00Z,"429 Main Port Court, Houma, LA",2072323,299450.67
"Thoma-Sea Marine Constructors, LLC",2017-02-21T00:00:00Z,"429 Main Port Court, Houma, LA",2072323,299450.67
"Elevating Boats, LLC",2012-10-23T00:00:00Z,"201 Dean Ct, Houma, LA",101752,14703.16
Elevating Boats LLC,2012-10-23T00:00:00Z,"40495 W-I55 Service Road, Ponchatoula, LA",868312,106455.05
"IO Marine Systems, Inc.",2012-10-23T00:00:00Z,"5000 River Road, Harahan, LA",513503,15039.62
IO Marine Systems Inc,2012-10-23T00:00:00Z,"5200 Toler Street, Harahan, LA",364815,52934.66
"IO Marine Systems, Inc.",2012-09-24T00:00:00Z,"200 Plantation Road, Harahan, LA",26810,3890.13
"LAD Salvage, L.L.C.",2012-06-26T00:00:00Z,"1043 East Stephensville Road, Stephensville, LA",1108508,169601.72
"LAD Salvage, L.L.C.",2017-02-21T00:00:00Z,"1043 East Stephensville Road, Stephensville, LA",1108508,169601.72
"Amcol Health and Beauty Solutions, Inc.",2012-10-23T00:00:00Z,"301 Laser Lane, Lafayette, LA",1366164,174185.91
