exemption_id,company_name,address,approval_date,amount
3559,Albemarle Corporation,"Gulf States Road, Baton Rouge, LA",2014-04-29,767757.57
3560,"Reagan Power & Compression, Inc.","1347 SE Evangeline Thruway, Broussard, LA",2013-02-26,646707.76
3561,Bollinger Larose LLC,"1515 Hwy 24, Larose, LA",2014-08-26,252501.36
3562,Bollinger Fourchon LLC,"106 Norman Doucet Dr, Golden Meadow, LA",2014-08-26,12548.55
3563,"Chand, LLC","157 Hwy 654, Mathews, LA",2014-08-26,10501.16
3564,Bollinger Shipyards Lockport LLC,"8365 Hwy. 308 South, Lockport, LA",2014-08-26,773120.32
3565,"Bollinger Marine Fabricators, LLC","816 Bollinger Lane, Amelia, LA",2014-08-26,114133.87
3566,"Bollinger Morgan City, LLC","806 Bollinger Lane, Amelia, LA",2014-08-26,403284.43
3567,Bollinger Quick Repair LLC,"615 Destrehan Avenue, Harvey, LA",2014-08-26,54942.81
3568,"Bollinger Algiers, LLC","434 Powder St, New Orleans, LA",2014-12-09,14217.31
3569,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2014-10-28,1612628.79
3570,Monsanto Company,"12501 River Road, Luling, LA",2014-04-29,842973.57
3571,Monsanto Company,"12501 River Road, Luling, LA",2015-06-23,842973.57
3572,Martco L.L.C,"1695 Highway 490, Chopin, LA",2014-04-29,546285.12
3573,Ingevity South Carolina LLC,"400 Crosby Road, DeRidder, LA",2013-02-26,237186.64
3574,"Alliance Compressors, LLC","100 Industrial Drive, Natchitoches, LA",2013-02-26,701396.54
3575,"Alliance Compressors, LLC","100 Industrial Drive, Natchitoches, LA",2017-08-23,701396.54
3576,"Alliance Compressors, LLC","100 Industrial Drive, Natchitoches, LA",2013-02-26,681182.74
3577,"Alliance Compressors, LLC","100 Industrial Drive, Natchitoches, LA",2017-08-23,681182.74
3578,"Calumet Properties, L.L.C.","320 Boro Lane, Franklin, LA",2013-02-26,161988.15
3579,"C & C Marine and Repair, LLC","701 Engineers Road, Belle Chasse, LA",2014-06-17,106766.65
3580,"Conrad Shipyard, LLC","995 Duhon Blvd., Amelia, LA",2015-06-23,767367.94
3581,Conrad Shipyard LLC,"1501 Front Strret, Morgan City, LA",2014-04-29,147809
3582,Conrad Shipyard LLC,"1501 Front Strret, Morgan City, LA",2015-06-23,174639.28
3583,"Conrad Aluminum, LLC","9752 Highway 182 East, Amelia, LA",2014-04-29,15792.94
3584,"Conrad Aluminum, LLC","9752 Highway 182 East, Amelia, LA",2015-06-23,287797.06
3585,"Kajun Kettle Foods, Inc.","698 St. George Avenue, Jefferson, LA",2013-02-26,15850.15
3586,W. R. Grace & Co.- Conn.  dba Grace Davison,"1800 Davison Road, Sulphur, LA",2015-02-24,3263272.98
3587,"Mosaic Fertilizer, LLC","7250 Highway 44, St. James, LA",2013-02-26,399346.13
3588,"Mosaic Fertilizer, LLC","7250 Highway 44, St. James, LA",2013-02-26,415814.67
3589,"Mosaic Fertilizer, LLC","7250 Highway 44, St. James, LA",2013-02-26,409079.45
3590,"Mosaic Fertilizer, LLC","7250 Highway 44, Uncle Sam, LA",2013-02-26,179187.17
3591,"Mosaic Fertilizer, LLC","7250 Highway 44, Uncle Sam, LA",2013-02-26,288790.21
3592,"Voith Paper Fabric & Roll Systems, Inc.","5311 I-20 Service Road, West Monroe, LA",2013-02-26,21501.54
3593,Formosa Plastics Corporation,"Gulf States Road, Baton Rouge, LA",2014-10-28,1788764.99
3594,"Cargill, Inc.","Hwy 329 South, Avery Island, LA",2013-04-23,49054.22
3595,Cargill Inc,"Anse La Butte Hwy, Breaux Bridge, LA",2013-04-23,102775.3
3596,ETC Field Services LLC,"201 Oak Street, Dubach, LA",2014-10-28,5878729.86
3597,"Red Ball Oxygen Company, Inc","609 North Market, Shreveport, LA",2014-02-25,157847.32
3598,"Motiva Enterprises, LLC","15536 River Road, Norco, LA",2016-06-24,35828321.84
3599,"Industrial Parts Specialties, L.L.C.","630 Lot Road, Port Allen, LA",2013-06-25,309951.6
3600,"ASH Industries, Inc.","1330 West Willow Street, Lafayette, LA",2013-04-23,12006.43
3601,"ASH Industries, Inc.","1330 West Willow Street, Lafayette, LA",2017-08-23,12006.43
3602,"Morton Salt, Inc","11217 Morton Road, Weeks Island, LA",2013-04-23,489389.23
3603,"Schoeller-Bleckmann Energy Services, LLC","712 St. Etienne Rd., Broussard, LA",2013-04-23,147829.46
3604,"Farmers Rice Milling Company, Inc.","3211 Hwy 397 South, Lake Charles, LA",2013-04-23,45551.92
3605,Agrilectric Power Partners,"3063 Hwy 397 South, Lake Charles, LA",2013-04-23,777739.81
3606,"Alliance Compressors, LLC","100 Industrial Drive, Natchitoches, LA",2014-02-25,830493.9
3607,INEOS Americas LLC,"21255A LA Highway 1, Plaquemine, LA",2014-08-26,352736.59
3608,INEOS Americas LLC,"21255A LA Highway 1, Plaquemine, LA",2015-06-23,103014.44
3609,Etheredge Electric Company LLC,"6719 Woolworth Road, Shreveport, LA",2013-04-23,21368.5
3610,Valero Refining - Meraux LLC,"2500 E. St. Bernard HWY, Meraux, LA",2015-08-25,38155720.57
3611,"Barriere Construction Co., LLC","1327 Esperanza Plantation Rd, Boutte, LA",2013-04-23,26610.64
3612,Barriere Construction Co. LLC,"407 C.C. Road, Franklin, LA",2013-04-23,22480.45
3613,Pellerin Milnor Corporation,"700 Jackson Street, Kenner, LA",2013-04-23,116262.43
3614,BioLab Inc.,"I-10 Westlake, Westlake, LA",2013-04-23,424589.95
3615,Dr. Reddys Laboratories Louisiana LLC,"8800 Line Avenue, Shreveport, LA",2013-06-25,511319.72
3616,"Newpark Mats and Integrated Services, LLC","2900 La. Hwy. 93, Carencro, LA",2013-04-23,297574.25
3617,"Mosaic Fertilizer, LLC","9959 Highway 18, St. James, LA",2013-04-23,415505.98
3618,"Mosaic Fertilizer, LLC","9959 Highway 18, St. James, LA",2013-04-23,405965.1
3619,"RBS Asset Finance, Inc.","377 Highway 522, Mansfield, LA",2013-06-25,757300.53
3620,"Regions Commercial Equipment Finance, LLC","377 Highway 522, Mansfield, LA",2013-06-25,81943.76
3621,Begneaud Manufacturing Inc,"306 East Amedee Drive, Scott, LA",2013-04-23,40909.55
3622,"Allen's Electric Motor Service, Inc.","400 Roy ""Hoppy"" Hopkins Drive, Vivian, LA",2013-04-23,103301.85
3623,"Action Machining and Pump Service, Inc.","400 Roy ""Hoppy"" Hopkins Drive, Vivian, LA",2013-04-23,14121.77
3624,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2013-04-23,271671.58
3625,"NovelTech, Inc.","10132 Mammoth Avenue, Baton Rouge, LA",2013-04-23,17176.5
3626,NovelAire Technologies LLC,"10132 Mammoth Avenue, Baton Rouge, LA",2013-04-23,17052.26
3627,"Ventura Foods, LLC","715 N. Railroad Ave., Opelousas, LA",2013-04-23,58137.37
3628,"Ventura Foods, LLC","715 N. Railroad Ave., Opelousas, LA",2017-08-23,58137.37
3629,"Louisiana Fish Fry Products, LTD","5267 Plank Road, Baton Rouge, LA",2013-04-23,47432.55
3630,"Louisiana Fish Fry Products, LTD","5267 Plank Road, Baton Rouge, LA",2017-08-23,47432.55
3631,"Evonik Cyro, LLC","10800 River Road, Westwego, LA",2013-04-23,319215.01
3632,"Anvil Attachments, LLC","261 Hwy 19, Slaughter, LA",2013-04-23,10045.07
3633,Chemtrade Refinery Services,"10889 Highway 1, Shreveport, LA",2013-04-23,89938.96
3634,Chemtrade Refinery Services,"10889 Highway 1, Shreveport, LA",2013-06-25,51836.99
3635,"Mezco Fabrication, LLC","207 Arabian Drive, Lafayette, LA",2013-04-23,88693.2
3636,New NGC Inc.,"#10 Louisiana St., Westwego, LA",2013-04-23,49169.84
3637,Southwestern Electric Power Company dba SWEPCO,"510 North Allen, Shreveport, LA",2013-04-23,278663.78
3638,Southwestern Electric Power Company (Lieberman Power Plant),"11730 Hwy 538, Mooringsport, LA",2013-04-23,356716.95
3639,Reynolds Metals Company,"Granger Road, Lake Charles, LA",2013-04-23,663654.29
3640,"Americas Styrenics, LLC","9901 Highway 18, St. James, LA",2013-04-23,133961.6
3641,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2013-04-23,832500.18
3642,Angus Chemical Company,"LA Hwy. 12, Sterlington, LA",2013-04-23,662656.92
3643,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2013-04-23,611936.5
3644,W.R. Grace & Co.,"16122 River Road, Norco, LA",2013-04-23,109528.84
3645,"MMP SCO, LLC","Highway 18, River Rd, Taft, LA",2013-04-23,50783.9
3646,Amerchol Corporation,"13875 Hwy 43, Greensburg, LA",2013-04-23,160144.4
3647,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2013-04-23,665223.95
3648,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2013-04-23,464305.68
3649,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2013-04-23,531745.15
3650,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2013-04-23,737257.1
3651,Cos-Mar Company,"6325 Highway 75 River Road, Carville, LA",2013-04-23,215601.29
3652,Cos-Mar Company,"6325 Highway 75 River Road, Carville, LA",2013-04-23,577741.9
3653,"Waskey Bridges, Inc.","2651 N. Flannery Rd., Baton Rouge, LA",2013-04-23,155979.78
3654,"Waskey Bridges, Inc.","2651 N. Flannery Rd., Baton Rouge, LA",2017-08-23,155979.78
3655,International Paper Company,"Hwy 509, Mansfield, LA",2015-08-25,1512026.7
3656,Nalco Company,"3628 Hwy 44, Garyville, LA",2013-04-23,587045.62
3657,"Cortec, LLC","208 Equity Blvd., Houma, LA",2013-04-23,145129.69
3658,Criterion Catalyst & Technologies L.P.,"1471 Safe Energy Drive, Port Allen, LA",2013-04-23,494113.44
3659,"Coca-Cola Refreshments USA, Inc.","5602 Citrus Blvd., Harahan, LA",2013-06-25,117336.24
3660,ExxonMobil Corporation (Lubes Plant),"2230 Highway 1 North, Port Allen, LA",2015-06-23,531804.15
3661,Kisatchie Treating LLC,"74 Wadley Rd, Pineville, LA",2013-04-23,219499.4
3662,"Mosaic Fertilizer, LLC","9959 Highway 18, St. James, LA",2013-06-25,413650.1
3663,"Mosaic Fertilizer, LLC","9959 Highway 18, St. James, LA",2013-06-25,411698.23
3664,"Mosaic Fertilizer, LLC","9959 Highway 18, St. James, LA",2013-06-25,16157.4
3665,W. R. Grace & Co.- Conn.  dba Grace Davison,"1800 Davison Road, Sulphur, LA",2013-04-23,833665.81
3666,W. R. Grace & Co.- Conn.  dba Grace Davison,"1800 Davison Road, Sulphur, LA",2013-04-23,201196.64
3667,Cooper Manufacturing & Supply Inc,"4933 E Broad St, Lake Charles, LA",2013-06-25,165031.11
3668,Shintech Louisiana LLC,"26270 Highway 405, Plaquemine, LA",2015-06-23,1671859.64
3669,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,125538.65
3670,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,434718.63
3671,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2013-04-23,561720.38
3672,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,451242.41
3673,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,593583.94
3674,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,453347.46
3675,Blue Cube Operations LLC,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,136579.71
3676,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,399314.95
3677,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,440140.52
3678,Blue Cube Operations LLC,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,126229.88
3679,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,413450.73
3680,Omega Protein Inc.,"9730 Andrew Road, Abbeville, LA",2013-04-23,215438.23
3681,"Balmar, LLC","616 W. Pont Des Mouton Rd., Lafayette, LA",2013-04-23,29165.11
3682,"Halliburton Energy Services, Inc.","182 North Doucet Road, Port Fourchon, LA",2015-04-28,2071736.86
3683,Supreme Machine LLC,"1620 Link Drive, Ruston, LA",2013-06-25,21288.39
3684,"TOTAL Petrochemicals & Refining USA, Inc.","6225 Hwy 75, River Road, Carville, LA",2013-06-25,662014.46
3685,"TOTAL Petrochemicals & Refining USA, Inc.","6225 Hwy 75, River Road, Carville, LA",2013-06-25,309721.56
3686,"Daybrook Fisheries, Inc.","136 Daybrook Lane, Empire, LA",2013-04-23,234272.54
3687,Martco L.L.C,"192 Pawnee Road, Oakdale, LA",2013-04-23,459825.82
3688,"McElroy Metal Mill, Inc","1500 Hamilton Road, Bossier City, LA",2013-12-10,27606.97
3689,"Calvary Industries, Inc.","301 Remount Drive, Pineville, LA",2013-04-23,223593.34
3690,"Franklin Press, Inc.","1391 Highland Road, Baton Rouge, LA",2013-04-23,152125.71
3691,Evonik Corporation,"3060 Highway 44, Garyville, LA",2013-04-23,681566.73
3692,Evonik Corporation,"3060 Highway 44, Garyville, LA",2013-04-23,767831.1
3693,Evonik Corporation,"3060 Highway 44, Garyville, LA",2013-06-25,724318.69
3694,Evonik Corporation,"3060 Highway 44, Garyville, LA",2013-04-23,553558.72
3695,"Bancroft Bag, Inc.","425 Bancroft Blvd., West Monroe, LA",2013-06-25,48476.22
3696,CVD Incorporated,"11911 Advanced Materials Dr., New Iberia, LA",2013-04-23,257857.06
3697,"Plastipak Packaging, Inc.","4101 Pardue Road, Pineville, LA",2013-04-23,58195.74
3698,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2013-04-23,458578.32
3699,"Bercen, Inc. a division of Cranston Printworks Co.","30140 Eden Church Road, Denham Springs, LA",2013-04-23,68734.26
3700,"Franke Consumer Products, Inc.","600 Franke Drive, Ruston, LA",2013-06-25,41607.29
3701,"M&M International, LLC","1471 Old Spanish Trail Hwy, Broussard, LA",2013-06-25,390833.36
3702,Innovative Machine Inc.,"626 Iberia St, Youngsville, LA",2013-06-25,30855.65
3703,"Linear Controls, Inc.","107 1/2 Commission Blvd, Lafayette, LA",2013-08-27,6719.47
3704,Elmer Candy Corporation,"401 N. Fifth St., Ponchatoula, LA",2013-06-25,75903.02
3705,Elmer Candy Corporation,"401 N. Fifth St., Ponchatoula, LA",2017-08-23,75903.02
3706,"Kisatchie Treating, LLC","10020 Highway 483, Converse, LA",2013-12-10,18775.43
3707,Southland Printing Company Inc,"213 Airport Drive, Shreveport, LA",2013-06-25,8570.06
3708,"Dubroc Machine, LLC","1546 Smede Highway, Broussard, LA",2013-06-25,38197.25
3709,"Rubicon, LLC","9156 Highway 75, Geismar, LA",2013-06-25,400964.05
3710,"Rubicon, LLC","9156 Highway 75, Geismar, LA",2013-06-25,525875.19
3711,"Huntsman International, LLC","9156 Highway 75, Geismar, LA",2013-06-25,616778.6
3712,"Noble Plastics, Inc.","318 Burleigh Lane, Grand Coteau, LA",2013-04-23,28619.04
3713,"Mid South Extrusion, Inc.","2015 Jackson Street, Monroe, LA",2013-04-23,45857.93
3714,"Turner Industries Group, LLC","1700 South Westport Drive, Port Allen, LA",2013-06-25,92708.51
3715,"Turner Industries Group, LLC","1700 South Westport Drive, Port Allen, LA",2017-08-23,92708.51
3716,"Turner Industries Group, LLC","4555 N River Road, Port Allen, LA",2013-06-25,7002.59
3717,"Turner Industries Group, LLC","4555 N River Road, Port Allen, LA",2017-08-23,7002.59
3718,"Turner Industries Group, LLC","1144 Lobdell Hwy South, Port Allen, LA",2013-06-25,144714.99
3719,"Turner Industries Group, LLC","1144 Lobdell Hwy South, Port Allen, LA",2017-08-23,144714.99
3720,"MK Environmental, Inc.","3751 US Highway 165, Columbia, LA",2013-06-25,1492.09
3721,"PHH Monomers, LLC","1300 PPG Drive, Westlake, LA",2013-04-23,182642.32
3722,"PPG Industries, Inc.","1300 PPG Drive, Westlake, LA",2013-04-23,699381.99
3723,"PPG Industries, Inc.","1300 PPG Drive, Westlake, LA",2013-04-23,268140.91
3724,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2013-04-23,825274.65
3725,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2013-04-23,829133.15
3726,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2013-04-23,824649.78
3727,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2013-04-23,240763.33
3728,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2013-04-23,826874.4
3729,BASF Corporation,"8404 River Road, Geismar, LA",2013-04-23,800425.67
3730,BASF Corporation,"8404 River Road, Geismar, LA",2013-04-23,695484
3731,BASF Corporation,"8404 River Road, Geismar, LA",2013-06-25,702192.69
3732,BASF Corporation,"8404 River Road, Geismar, LA",2013-04-23,761999.46
3733,"Continental Structural Plastics of Louisiana, LLC","26755 US Highway 371, Sarepta, LA",2013-06-25,17210.92
3734,BASF Corporation,"8404 River Road, Geismar, LA",2013-04-23,799993.6
3735,BASF Corporation,"8404 River Road, Geismar, LA",2013-04-23,805500
3736,BASF Corporation,"8404 River Road, Geismar, LA",2013-04-23,665038.04
3737,"Purina Mills, LLC","223 W. 63rd Street, Shreveport, LA",2013-08-27,74552.12
3738,"Crosstex Pelican, LLC","3609 Hwy 90, Patterson, LA",2014-10-28,2211373.85
3739,Banc of America Leasing and Capital LLC-lessor to Graphic Packaging Int'l Inc.,"1000 Jonesboro Rd, West Monroe, LA",2013-06-25,122564.25
3740,Mondi Bags USA LLC,"3757 Second Street, Arcadia, LA",2013-04-23,52405.61
3741,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2013-04-23,391221.35
3742,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2013-04-23,621935.84
3743,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2013-04-23,691036.22
3744,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2013-04-23,451722.15
3745,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2013-04-23,534682.23
3746,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2013-04-23,409329.83
3747,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2013-04-23,108296.01
3748,BASF Corporation,"8404 River Road, Geismar, LA",2013-04-23,640417.45
3749,BASF Corporation,"8404 River Road, Geismar, LA",2013-04-23,797693.26
3750,BASF Corporation,"8404 River Road, Geismar, LA",2013-04-23,522742.11
3751,BASF Corporation,"8404 River Road, Geismar, LA",2013-04-23,649353.18
3752,"Shaw Alloy Piping Products, LLC","740 North Market Street, Shreveport, LA",2013-06-25,81681.52
3753,"Shaw Alloy Piping Products, LLC","1040 Jack Wells Blvd, Shreveport, LA",2013-06-25,9099.23
3754,"Rain CII Carbon, LLC","114 River Road, Gramercy, LA",2013-06-25,4072.29
3755,"Rain CII Carbon, LLC","700 Coke Plant Road, Chalmette, LA",2013-06-25,3309.14
3756,"Rain CII Carbon, LLC","801 Prospect Avenue, Norco, LA",2013-06-25,13973.92
3757,"JMI Manufacturing, Inc.","615 East Second St, Broussard, LA",2013-06-25,49527.48
3758,Shintech Louisiana LLC,"26270 Highway 405, Plaquemine, LA",2016-06-24,8341094.27
3759,Shintech Louisiana LLC,"60705 Highway 404, White castle, LA",2016-06-24,973741.7
3760,"Shintech Louisiana, LLC","9750 LA Highway 1 South, Addis, LA",2015-06-23,36285.47
3761,"Cameron LNG, LLC","301 North Main St., Hackberry, LA",2013-04-23,35929.81
3762,Louisiana Generating LLC,"Highway 981, New Roads, LA",2013-04-23,248523.73
3763,Louisiana Generating LLC,"Highway 981, New Roads, LA",2017-08-23,248523.73
3764,"Firestone Polymers, LLC","1801 Highway 108 South, Lake Charles, LA",2013-06-25,466571.16
3765,"Builders Supply Company, Inc.","204 Edwina Drive, Natchitoches, LA",2014-08-26,1534.8
3766,"Builders Supply Company, Inc.","131 Marcus Wren Drive, Sibley, LA",2014-08-26,27453.35
3767,"Builders Supply Company, Inc.","8900 St. Vincent, Shreveport, LA",2013-06-25,28792.3
3768,"Firestone Polymers, LLC","1801 Highway 108 South, Lake Charles, LA",2013-06-25,753211.04
3769,"Builders Supply Company, Inc.","3980 W. 70th St, Shreveport, LA",2013-06-25,5955.39
3770,"Builders Supply Company, Inc.","13146 HWY 171 South, South Mansfield, LA",2013-06-25,2584.17
3771,"Builders Supply Company, Inc.","4461 Viking Drive, Bossier City, LA",2013-06-25,15357.02
3772,"Firestone Polymers, LLC","1801 Highway 108 South, Lake Charles, LA",2013-06-25,501684.25
3773,"Builders Supply Company, Inc.","204 Edwina Drive, Natchitoches, LA",2013-06-25,3773.16
3774,"Builders Supply Company, Inc.","131 Marcus Wren Drive, Sibley, LA",2013-06-25,3166.3
3775,Oil States Skagit-Smatco LLC,"1180 Mulberry Rd, Houma, LA",2014-02-25,366e3
3776,Sapa Extrusions,"142 Sapa Drive, Delhi, LA",2013-06-25,32329.4
3777,"Capitol Manufacturing Co., LLC","1125 Capitol Rd., Crowley, LA",2013-06-25,513075.88
3778,"Capitol Manufacturing Co., LLC","1125 Capitol Rd., Crowley, LA",2013-06-25,123248.76
3779,"OJ Leasing, LP","1125 Capitol Rd, Crowley, LA",2013-06-25,53461.74
3780,Custom Metal Works Inc.,"15353 Hooper Rd., Central, LA",2013-04-23,182624.48
3781,Libbey Glass Inc.,"4302 Jewella Road, Shreveport, LA",2013-06-25,712224.52
3782,Libbey Glass Inc.,"4302 Jewella Road, Shreveport, LA",2013-06-25,440738.64
3783,Libbey Glass Inc.,"4302 Jewella Road, Shreveport, LA",2013-06-25,115561.05
3784,Gardner Denver Thomas,"4601 Central Avenue, Monroe, LA",2013-06-25,15282.84
3785,Mexichem Fluor Inc.,"4990 ICI Road B, St. Gabriel, LA",2013-04-23,198849.78
3786,"GEO Specialty Chemicals, Inc.","1502 North Washington, Bastrop, LA",2013-04-23,136785.87
3787,"Haynes International, Inc.","3786 Second Street, Arcadia, LA",2013-04-23,109565.47
