idx,PN,article_id,Date,CommentDeadline,Applicant,Type,Parish,Analyst,Phone,Email,NoticeURL,PlatsURL,CommentsURL,LIVEMAPURL,Notice,Plats,Comments,LIVEMAP,LDEQAI,LatDMS,LongDMS,Latitude,Longitude,WetlandAcres,ImpactGIS,WetlandNotes,ImpactType,OilGas,Description,Source,TenacreQ,fPlatsURL,fLIVEMAPURL,fCommentsURL,Year,,,,,,,,,,,,,,,,
1253,MVN-2003-3447-3-WB,,4/2/2015,4/22/2015,Louisiana Department of Wildlife and Fisheries,10,Offshore,DH,(504)862-2287,Darlene.C.Herman@usace.army.mil,,,,,Public Notice and Drawings,,,,,28   10   12.931,-93   17   27.693,28.17025861,-93.29102583,0.00,0,,Restoration Projects,Yes,Deploy Fieldwood Energy’s West Cameron 557-C jacket in the West Cameron 586 artificial reef site,,,,,,2015,,,,,,,,,,,,,,,,
1252,MVN-2011-0993-3-WB,,4/2/2015,4/22/2015,Louisiana Department of Wildlife and Fisheries ,10,Offshore,DH,(504)862-2287,Darlene.C.Herman@usace.army.mil,,,,,Public Notice and Drawings,,,,,28   25   28.062,-92   39   43.934,28.42446167,-92.66220389,0.00,0,,Restoration Projects,Yes,Deploy Fieldwood Energy’s East Cameron 320-A jacket in the East Cameron 273 artificial reef site to provide structural habitat ,,,,,,2015,,,,,,,,,,,,,,,,
1251,P20150293,,4/2/2015,4/22/2015,"LLOG Exploration Company, LLC",CUP,Cameron,HP,(225)342-7003,Heather.Padgett@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150293,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150293,Notice,Plats,Comments,Livemap,,29   44   15,-93   05   53,29.7375,-93.09805556,3.63,2,,Oil and Gas Facilities,Yes,"Proposed plug and abandonment of the SL 18949 Well Nos. 1 and 2, including removal of flowlines (± 38,156' in length) and appurtenant structures ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150293,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150293,2015,,,,,,,,,,,,,,,,
1250,Special Public Notice,,4/1/2015,4/21/2015,BOEM/BSEE,CON,OCS,JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=Special Public Notice,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=Special Public Notice,Notice,,Comments,Livemap,,,,,,,0,,Restoration Projects,No,,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=Special Public Notice,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=Special Public Notice,2015,,,,,,,,,,,,,,,,
1249,C20150065,,4/1/2015,4/21/2015,BOEM,CON,Offshore,JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20150065,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20150065,Notice,,Comments,Livemap,,,,,,,2,,Oil and Gas Facilities,Yes,,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20150065,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20150065,2015,,,,,,,,,,,,,,,,
1248,C20150064,,4/1/2015,4/21/2015,Corps of Engineers-New Orleans District,CON,"Calcasieu, Cameron, Vermilion",JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20150064,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20150064,Notice,,Comments,Livemap,,,,,,,2,,Oil and Gas Facilities,Yes,,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20150064,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20150064,2015,,,,,,,,,,,,,,,,
1247,C20150069,,4/1/2015,4/21/2015,"LOOP, LLC",CON,Lafourche,JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20150069,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20150069,Notice,,Comments,Livemap,,,,,,,,,Oil and Gas Facilities,Yes,,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20150069,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20150069,2015,,,,,,,,,,,,,,,,
1246,P20150215,,4/1/2015,4/21/2015,Louisiana Delta Farms Partnership,CUP,Lafourche,AW,(225)342-0566,Amelia.Wolfe@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150215,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150215,Notice,Plats,Comments,Livemap,,29   36   29.67,-90   21   29.36,29.60824167,-90.35815556,0.00,2,,Levees,No,Placement of 'wave dampening structures' along Intracoastal Waterway,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150215,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150215,2015,,,,,,,,,,,,,,,,
1245,P20150221,,4/1/2015,4/21/2015,Mark Breaux,CUP,Assumption,SG,(225)342-7472,Shimetia.Gardner@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150221,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150221,Notice,Plats,Comments,Livemap,,29   54   30.8,-91   11   3.8,29.90855556,-91.18438889,0.00,2,,Residential Developments,No,"Installation of boat launch, and replacement of existing wharf, boathouse, and boatlift",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150221,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150221,2015,,,,,,,,,,,,,,,,
1244,P20150249,,3/31/2015,4/20/2015,Chris Gilmore,CUP,St Martin,VA,(225)342-3781,Vickie.Amedee@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150249,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150249,Notice,Plats,Comments,Livemap,,29   49   50.21,-91   08   47.73,29.83061389,-91.14659167,0.01,2,,Residential Developments,No,Construction of wharf and walkway for private use,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150249,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150249,2015,,,,,,,,,,,,,,,,
1243,P20130452,,3/31/2015,4/20/2015,ST. TAMMANY PARISH GOVERNMENT,EXT,St Tammany,SG,(225)342-7472,Shimetia.Gardner@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20130452,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20130452,Notice,Plats,Comments,Livemap,,30   14   43,-89   47   42,30.24527778,-89.795,0.00,2,,Transportation Projects,No,Renovation of US-11 (Pontchartrain Drive),,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20130452,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20130452,2015,,,,,,,,,,,,,,,,
1242,MVN-2013-01234-CM,,3/30/2015,4/19/2015,"Georgia-Pacific Consumer Operations, LLC",404,East Baton Rouge,NG,(504)862-1301,Neil.T.Gauthier@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,30.645597,-91.296347,1.50,2,,Drainage Projects,Yes,Dredge and excavate to install new diffuser and extend existing feeder pipe,,,,,,2015,,,,,,,,,,,,,,,,
1241,MVN-2015-00204-WPP,,3/30/2015,4/19/2015,"John H. Carter Company, Inc.",404,Calcasieu,JD,(504)862-2548,Johnny.J.Duplantis@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,30.242645,-93.327533,0.69,2,,Commercial Developments,No,"Proposed construction of commercial site, complete with parking spaces",,,,,,2015,,,,,,,,,,,,,,,,
1240,MVN-2015-00306-WPP,,3/30/2015,4/19/2015,Scott Moffett,404,Calcasieu,JD,(504)862-2548,Johnny.J.Duplantis@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,30.2214,-93.3179,1.02,2,,Residential Developments,No,Creation of 60-lot residential development,,,,,,2015,,,,,,,,,,,,,,,,
1239,P20150175,,3/28/2015,4/17/2015,St. Charles Parish Department of Public Works,CUP,St Charles,JP,(225)342-0884,Jay.Pecot@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150175,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150175,Notice,Plats,Comments,Livemap,,29   53   25.71,-90   21   26.22,29.890475,-90.35728333,0.04,2,,Drainage Projects,No,"Removal and replacement of water discharge pipe, in addition to flap controls and anti-seepage collars",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150175,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150175,2015,,,,,,,,,,,,,,,,
1238,P20150199,,3/26/2015,4/15/2015,Troy Ledet,CUP,Terrebonne,AW,(225)342-0566,Amelia.Wolfe@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150199,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150199,Notice,Plats,Comments,Livemap,,29   27   53.6,-90   35   21.1 ,29.46488889,-90.58919444,0.00,2,,Residential Developments,No,Installation of bulkhead and dock,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150199,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150199,2015,,,,,,,,,,,,,,,,
1237,P20150165,,3/25/2015,4/14/2015,Dominic A. Musso,CUP,Livingston,AZ,(225)342-6862,Andi.Zachary@LA.GOV,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150165,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150165,Notice,Plats,Comments,Livemap,,30   16   58.20,-90   44   09.80,30.28283333,-90.73605556,0.00,2,,Residential Developments,No,"Bulkhead, boatslip, and shed construction ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150165,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150165,2015,,,,,,,,,,,,,,,,
1236,P20150171,,3/25/2015,4/14/2015,"Ridge Oaks, LLC",CUP,Terrebonne,AW,(225)342-0566,Amelia.Wolfe@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150171,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150171,Notice,Plats,Comments,Livemap,,29   28   41.73,-90   44   57.10,29.47825833,-90.74919444,0.70,2,,Transportation Projects,No,Removal of existing bridge and culvert installation,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150171,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150171,2015,,,,,,,,,,,,,,,,
1235,C20150061,,3/25/2015,4/14/2015,"LOOP, LLC",CON,Lafourche,JH,(225)342-7591,Jeff.Harris@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20150061,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20150061,Notice,,Comments,Livemap,,,,,,,,,Oil and Gas Facilities,Yes,,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20150061,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20150061,2015,,,,,,,,,,,,,,,,
1234,P20150035,,3/25/2015,4/14/2015,"Jackson Rentals, LLC",ENF,Calcasieu,TO,(225)342-3760,Tori.O'Malley@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150035,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150035,Notice,Plats,Comments,Livemap,,30   03   19,-93   17   11,30.05527778,-93.28638889,0.07,2,,Commercial Developments,No,Unauthorized fill,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150035,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150035,2015,,,,,,,,,,,,,,,,
1233,P20150156,,3/24/2015,4/13/2015,Hilcorp Energy Company,CUP,St Charles,SG,(225)342-7472,Shimetia.Gardner@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150156,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150156,Notice,Plats,Comments,Livemap,,29   51   53.87,-90   27   18.84,29.86496389,-90.45523333,6.94,2,,Oil and Gas Facilities,Yes,Proposed access road (30') and ring levee (550' x 550') ,,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150156,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150156,2015,,,,,,,,,,,,,,,,
1232,P20140783,,3/24/2015,4/13/2015,"NGL Crude Terminals, L.L.C.",CUP,Terrebonne,SG,(225)342-7472,Shimetia.Gardner@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140783,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140783,Notice,Plats,Comments,Livemap,,29   37   0.30,-90   42   37.29,29.61675,-90.71035833,2.83,5,19.8 urban habitat,Pipelines,Yes,"Proposed construction of a crude oil terminal and installation of two 12"" pipelines from the terminal to the Shell Pipeline storage facility ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140783,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140783,2015,,,,,,,,,,,,,,,,
1231,P20150176,,3/24/2015,4/13/2015,Hilcorp Energy Company,CUP,Jefferson,MH,(225)219-9530,Mark.Hogan@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150176,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150176,Notice,Plats,Comments,Livemap,,29   26   31.1,-89   58    59.7,29.44197222,-89.98325,3.00,2,,Oil and Gas Facilities,Yes,"Proposed Boomerang Prospect well and structures; 2-inch and 3-inch flowlines from the well to an existing facility; 9,218' jetted in open water, and 2,443' laid on marsh via airboat ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150176,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150176,2015,,,,,,,,,,,,,,,,
1230,P20150146,,3/24/2015,4/13/2015,Hilcorp Energy Company,CUP,Terrebonne,MH,(225)219-9530,Mark.Hogan@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150146,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150146,Notice,Plats,Comments,Livemap,,29   12   2.578,-90   39   16.382 ,29.20071611,-90.65455056,0.40,2,,Oil and Gas Facilities,Yes,"Proposed 3"" flowline (6,496') and 2"" gas lift line (3,838') in Bay St. Elaine Field. ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150146,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150146,2015,,,,,,,,,,,,,,,,
1229,P20141416,,3/24/2015,4/13/2015,"Maurepas Pipeline, LLC",CUP,"Ascension, St Charles, St James, St John the Baptist",OJ,(225)342-7358,Ontario.James@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20141416,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20141416,Notice,Plats,Comments,Livemap,,30   07   12.85,-90   53   21.28,30.12023611,-90.88924444,656.00,7,"wetland, marsh, and upland habitats affected",Pipelines,Yes,"Proposed project composed of the installation of three pipelines extending through Ascension, St. James, St. John the Baptist, and St. Charles Parishes, Louisiana ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20141416,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20141416,2015,,,,,,,,,,,,,,,,
1228,P20141451,,3/24/2015,4/13/2015,Hilcorp Energy Company,CUP,Lafourche,OJ,(225)342-7358,Ontario.James@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20141451,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20141451,Notice,Plats,Comments,Livemap,,29   14  33.9,-90   23   17.3,29.23441667,-90.38813889,12.90,3,,Oil and Gas Facilities,Yes,"Proposal to propwash a channel (+/-6,977'') and slip (+/-345' x 160') for the purpose of placing a drilling rig on location to drill the S.L. 21146 Well No. 1. If the well is successful, install proposed 3-inch and 6-inch flowlines (+/-10,124') from the proposed well to an existing platform. ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20141451,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20141451,2015,,,,,,,,,,,,,,,,
1227,MVN-1998-4529-EOO,,3/23/2015,4/12/2015,St John Fleeting,10,St John the Baptist,BL,(504)862-2225,Brad.LaBorde@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,30.037248,-90.613245,0.00,2,,Transportation Projects,No,Install anchoring system for 600x420-foot barge fleet mooring area,,,,,,2015,,,,,,,,,,,,,,,,
1226,MVN-2014-2119-EBB,,3/23/2015,4/12/2015,"Madcat Properties, LLC",10,St Tammany,JB,(504)862-2045,Jennifer.E.Burkett@usace.army.mil,,,,,Public Notice and Drawings,,,,,30   10   54,-89   43   19,30.18166667,-89.72194444,0.06,2,temporary,Residential Developments,No,"Boathouse, pier, and walkway installation, to serve private residence",,,,,,2015,,,,,,,,,,,,,,,,
1225,MVN-2015-00247-CM,,3/23/2015,4/12/2015,"Lone Oak- Walker, LLC",404,Livingston,NG,(504)862-1301,Neil.T.Gauthier@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,30.503087,-90.814054,11.54,3,,Commercial Developments,No,"Clear, grade, excavate, and fill to construct and maintain food distribution warehouse",,,,,,2015,,,,,,,,,,,,,,,,
1224,MVN-2015-00293-CM,,3/23/2015,4/12/2015,Acadian Gas Pipeline System,404,Terrebonne,NG,(504)862-1301,Neil.T.Gauthier@usace.army.mil,,,,,Public Notice and Drawings,,,,,29   35   14.75,-90   53   52.71,29.58743056,-90.897975,4.63,5,temporary,Pipelines,Yes,Removal and possible abandonment of 3+ miles of 6-inch pipeline via 'cut and pull' method,,,,,,2015,,,,,,,,,,,,,,,,
1223,MVN-2014-01527-CJ,,3/23/2015,4/12/2015,St. James Sand Co.,404,St John the Baptist,CT,(504)862-2278,Christine.Thibodeaux@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,30.047222,-90.511278,0.00,2,,Transportation Projects,No,Installation/maintenance of barge fleeting and mooring structures,,,,,,2015,,,,,,,,,,,,,,,,
1222,MVN 2015-0409 CO,,3/23/2015,4/12/2015,"Juban Development Company, L.L.C.",404,Livingston,JC,(504)862-2675,Jamie.M.Crowe@usace.army.mil,,,,,Public Notice and Drawings,,,,,30   28   8.14,-90   55   4.94,30.46892778,-90.91803889,1.84,2,,Commercial Developments,No,"Construction of 5-lot commercial development, with associated infrastructure - unauthorized clear and fill have already occurred",,,,,,2015,,,,,,,,,,,,,,,,
1221,MVN 2014-2042 CO,,3/23/2015,4/12/2015,Ascension Parish Government,404,Ascension,JC,(504)862-2675,Jamie.M.Crowe@usace.army.mil,,,,,Public Notice and Drawings,,,,,,,30.19689,-90.948533,5.70,2,,Transportation Projects,No,"Construction of roughly 1 mile of 5-lane roadway, to improve access to expo center and community college",,,,,,2015,,,,,,,,,,,,,,,,
1220,P20140382,,3/21/2015,4/10/2015,Shell Pipeline Company,REV,Terrebonne,CW,(225)342-1793,Cornelius.Williams@la.gov,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140382,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140382,Notice,Plats,Comments,Livemap,,29   15   11.09,-91   03   49.31,29.25308056,-91.06369722,1.52,5,,Pipelines,Yes,"Installation of sand bags under two sections of a 22"" pipeline (±25' and 120') for the purpose of stabilization. Also, propwashing for access to move material and crane barges to the staging area. ",,,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140382,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140382,2015,,,,,,,,,,,,,,,,
